Sub-Daily Data Between Two Dates,,,,,,,,,,,,,,,,,
JEWETT FLD AP (MI),,,,,,,,,,,,,,,,,
54822,,,,,,,,,,,,,,,,,
Lat/Lon/Elev: 42.5658/-84.4331/922 ft,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Date,Time,Temp (F),RH (%),Dewpt (F),Wind Spd (mph),Wind Direction (deg),Peak Wind Gust(mph),Low Cloud Ht (ft),Med Cloud Ht (ft),High Cloud Ht (ft),Visibility (mi),Atm Press (hPa),Sea Lev Press (hPa),Altimeter (hPa),Precip (in),Wind Chill (F),Heat Index (F)
12/10/2021,16:35,43,77,36,3,70,m,1900,m,m,10,977.2,M,1010.5,m,NC,NC
12/10/2021,16:55,43,78,37,3,60,m,1500,m,m,10,977.2,M,1010.5,m,NC,NC
12/10/2021,17:15,42,82,37,3,90,m,1100,m,m,7,976.6,M,1009.8,m,NC,NC
12/10/2021,17:35,43,89,40,0,0,m,1100,m,m,5,976.3,M,1009.5,m,NC,NC
12/10/2021,17:55,44,93,42,5,110,m,900,m,m,5,975.9,M,1009.1,m,41,NC
12/10/2021,18:15,44,92,42,5,120,m,700,m,m,5,975.6,M,1008.8,m,41,NC
12/10/2021,18:35,45,91,42,3,120,m,700,m,m,5,975.3,M,1008.5,m,NC,NC
12/10/2021,18:55,45,93,43,7,120,m,700,m,m,4,975.3,M,1008.5,m,41,NC
12/10/2021,19:15,45,93,43,8,130,m,700,m,m,4,974.6,M,1007.8,m,41,NC
12/10/2021,19:35,45,94,43,10,110,18,700,m,m,3,973.3,M,1006.4,m,40,NC
12/10/2021,19:55,45,95,43,11,110,17,500,m,m,2,972.6,M,1005.8,m,39,NC
12/10/2021,20:15,45,95,44,10,120,16,500,m,m,3,972.6,M,1005.8,m,40,NC
12/10/2021,20:35,45,95,44,8,140,20,500,m,m,2,972.6,M,1005.8,m,41,NC
12/10/2021,20:55,45,95,44,16,120,28,500,4800,7000,3,970.7,M,1003.7,m,38,NC
12/10/2021,21:15,46,94,44,15,130,21,700,2600,7000,5,970.3,M,1003.4,m,40,NC
12/10/2021,21:35,46,95,44,14,140,22,700,m,m,4,969.3,M,1002.4,m,40,NC
12/10/2021,21:55,46,94,45,17,140,21,500,m,m,5,968.3,M,1001.4,m,39,NC
12/10/2021,22:15,47,94,46,16,150,22,500,m,m,7,967.4,M,1000.3,m,41,NC
12/10/2021,22:35,48,96,47,16,140,21,500,m,m,5,966.4,M,999.3,m,42,NC
12/10/2021,22:55,49,96,48,17,140,28,300,m,m,2,965.4,M,998.3,m,NC,NC
12/10/2021,23:15,49,97,48,17,150,28,300,m,m,2,964.4,M,997.3,m,NC,NC
12/10/2021,23:35,49,97,49,15,140,25,300,m,m,2,963.4,M,996.3,m,NC,NC
12/10/2021,23:55,50,98,49,15,140,22,300,m,m,2,962.7,M,995.6,m,NC,NC
12/11/2021,0:15,50,98,49,9,170,21,300,m,m,1,963.1,M,995.9,m,NC,NC
12/11/2021,0:35,50,98,49,8,170,m,300,m,m,2,962.7,M,995.6,m,NC,NC
12/11/2021,0:55,50,98,49,9,140,m,300,m,m,2,961.8,M,994.6,m,NC,NC
12/11/2021,1:15,51,98,51,9,170,16,300,m,m,1,961.1,M,993.9,m,NC,NC
12/11/2021,1:35,53,97,52,13,150,16,500,1200,m,4,960.1,M,992.9,m,NC,NC
12/11/2021,1:55,55,96,54,8,190,26,700,1300,m,7,959.8,M,992.6,m,NC,NC
12/11/2021,2:15,54,96,53,5,210,18,900,m,m,10,959.1,M,991.9,m,NC,NC
12/11/2021,2:35,56,93,54,7,210,m,1200,2200,5000,10,959.1,M,991.9,m,NC,NC
12/11/2021,2:55,56,93,54,7,190,m,1400,2200,m,10,959.1,M,991.9,m,NC,NC
12/11/2021,3:15,57,90,55,6,190,m,1600,2000,m,10,959.1,M,991.9,m,NC,NC
12/11/2021,3:35,58,89,54,8,210,m,1800,m,m,10,959.1,M,991.9,m,NC,NC
12/11/2021,3:55,58,88,54,5,200,m,1800,2400,12000,10,958.8,M,991.5,m,NC,NC
12/11/2021,4:15,58,88,54,6,190,m,2000,12000,m,10,958.8,M,991.5,m,NC,NC
12/11/2021,4:35,57,88,54,6,190,m,12000,m,m,10,958.5,M,991.2,m,NC,NC
12/11/2021,4:55,57,88,53,6,200,m,2200,3300,12000,10,958.1,M,990.9,m,NC,NC
12/11/2021,5:15,57,87,53,8,180,m,3300,4000,m,10,957.8,M,990.5,m,NC,NC
12/11/2021,5:35,56,88,53,7,190,m,3300,4700,m,10,957.5,M,990.2,m,NC,NC
12/11/2021,5:55,56,87,53,5,190,m,3500,4600,8000,10,957.1,M,989.8,m,NC,NC
12/11/2021,6:15,56,89,53,6,200,m,1400,4500,m,10,956.8,M,989.5,m,NC,NC
12/11/2021,6:35,57,90,54,8,180,m,1600,4500,m,10,956.8,M,989.5,m,NC,NC
12/11/2021,6:55,57,88,54,8,190,m,2400,3000,4500,10,956.8,M,989.5,m,NC,NC
12/11/2021,7:15,58,86,54,7,210,16,2000,2800,3500,10,956.5,M,989.2,m,NC,NC
12/11/2021,7:35,58,85,54,6,210,m,2000,3500,m,10,956.2,M,988.8,m,NC,NC
12/11/2021,7:55,59,82,54,14,200,21,2200,m,m,10,955.8,M,988.5,m,NC,NC
12/11/2021,8:15,59,80,53,10,200,23,2200,3300,m,10,955.5,M,988.1,m,NC,NC
12/11/2021,8:35,59,83,54,13,200,24,2400,3000,m,10,955.2,M,987.8,m,NC,NC
12/11/2021,8:55,59,76,52,11,210,30,2600,3500,m,10,955.2,M,987.8,m,NC,NC
12/11/2021,9:15,59,72,50,17,230,33,2800,3600,m,10,955.2,M,987.8,m,NC,NC
12/11/2021,9:35,58,61,45,23,240,41,2900,3600,5000,10,955.8,M,988.5,m,NC,NC
12/11/2021,9:55,52,69,43,28,230,42,2700,4100,4700,10,956.8,M,989.5,m,NC,NC
12/11/2021,10:15,49,66,38,24,230,36,2900,3900,4900,10,957.8,M,990.5,m,NC,NC
12/11/2021,10:35,48,64,37,22,230,38,2700,m,m,10,958.5,M,991.2,m,41,NC
12/11/2021,10:55,46,65,35,17,240,33,2900,3700,m,10,958.8,M,991.5,m,39,NC
12/11/2021,11:15,43,69,33,20,240,39,2500,2900,m,10,959.4,M,992.2,m,34,NC
12/11/2021,11:35,40,75,33,24,260,39,2100,2600,m,10,960.1,M,992.9,m,30,NC
12/11/2021,11:55,38,73,31,21,250,34,1800,m,m,10,960.8,M,993.6,m,28,NC
12/11/2021,12:15,37,73,30,22,240,37,2200,m,m,10,961.1,M,993.9,m,26,NC
12/11/2021,12:35,37,72,29,20,240,34,2200,m,m,10,961.1,M,993.9,m,27,NC
12/11/2021,12:55,38,73,30,24,240,36,2200,m,m,10,961.1,M,993.9,m,27,NC
12/11/2021,13:15,37,82,32,18,260,30,900,1400,2100,3,962.1,M,994.9,m,27,NC
12/11/2021,13:35,37,80,32,15,260,29,700,1300,2000,10,962.4,M,995.3,m,28,NC
12/11/2021,13:55,37,82,32,18,270,32,1700,m,m,7,963.4,M,996.3,m,27,NC
12/11/2021,14:15,36,85,33,24,260,31,1500,m,m,7,964.4,M,997.3,m,24,NC
12/11/2021,14:35,37,82,32,23,270,40,1500,2400,m,10,965.4,M,998.3,m,26,NC
12/11/2021,14:55,36,85,32,28,270,34,1300,2300,m,5,966,M,999,m,23,NC
12/11/2021,15:15,36,85,32,24,280,37,1400,2200,m,7,967.4,M,1000.3,m,24,NC
12/11/2021,15:35,36,84,31,25,270,32,1800,2200,m,7,968.3,M,1001.4,m,24,NC
12/11/2021,15:55,35,82,31,22,280,32,2000,2500,m,10,969.3,M,1002.4,m,23,NC
12/11/2021,16:15,35,84,31,21,280,30,1800,2500,m,10,970.7,M,1003.7,m,24,NC
12/11/2021,16:35,36,78,29,20,280,37,1800,2400,3900,10,971.6,M,1004.7,m,25,NC
12/11/2021,16:55,36,78,30,20,290,28,2600,3100,m,10,972.3,M,1005.4,m,25,NC
12/11/2021,17:15,36,74,29,21,280,31,2800,3300,4100,10,973,M,1006.1,m,25,NC
12/11/2021,17:35,36,71,28,17,280,26,3500,4300,m,10,974,M,1007.1,m,26,NC
12/11/2021,17:55,36,70,28,16,280,25,3400,4000,4900,10,974.6,M,1007.8,m,26,NC
12/11/2021,18:15,36,71,28,18,280,25,3200,4200,4700,10,975.3,M,1008.5,m,26,NC
12/11/2021,18:35,36,70,28,17,270,29,3200,4200,5000,10,976.3,M,1009.5,m,26,NC
12/11/2021,18:55,36,70,27,15,270,24,3200,4300,5000,10,976.9,M,1010.2,m,27,NC
12/11/2021,19:15,35,71,27,15,270,22,3200,4200,4800,10,977.6,M,1010.8,m,25,NC
12/11/2021,19:35,35,68,26,11,270,22,3400,4200,m,10,978.2,M,1011.5,m,27,NC
12/11/2021,19:55,35,71,26,3,250,m,4200,m,m,10,978.6,M,1011.9,m,NC,NC
12/11/2021,20:15,34,73,26,6,240,m,4200,m,m,10,978.9,M,1012.2,m,29,NC
12/11/2021,20:35,34,75,27,6,220,m,M,m,m,10,979.2,M,1012.5,m,29,NC
12/11/2021,20:55,34,72,26,8,230,m,M,m,m,10,979.6,M,1012.9,m,27,NC
12/11/2021,21:15,33,72,26,7,230,m,M,m,m,10,979.6,M,1012.9,m,27,NC
12/11/2021,21:35,33,72,25,6,220,m,M,m,m,10,979.6,M,1012.9,m,27,NC
12/11/2021,21:55,33,72,25,6,220,m,M,m,m,10,979.9,M,1013.2,m,27,NC
12/11/2021,22:15,33,71,25,8,230,m,M,m,m,10,980.2,M,1013.5,m,26,NC
12/11/2021,22:35,33,71,25,6,230,m,M,m,m,10,980.5,M,1013.9,m,27,NC
12/11/2021,22:55,32,73,25,7,230,m,M,m,m,10,980.9,M,1014.2,m,25,NC
12/11/2021,23:15,33,72,25,7,220,m,M,m,m,10,981.2,M,1014.6,m,27,NC
12/11/2021,23:35,33,71,24,7,230,m,M,m,m,10,981.2,M,1014.6,m,27,NC
12/11/2021,23:55,33,71,24,6,220,m,M,m,m,10,981.5,M,1014.9,m,27,NC
12/12/2021,0:15,32,73,25,7,220,m,M,m,m,10,981.5,M,1014.9,m,25,NC
12/12/2021,0:35,32,73,25,7,220,m,M,m,m,10,981.5,M,1014.9,m,25,NC
12/12/2021,0:55,32,73,25,6,220,m,M,m,m,10,982.2,M,1015.6,m,26,NC
12/12/2021,1:15,32,74,25,7,220,m,M,m,m,10,982.2,M,1015.6,m,25,NC
12/12/2021,1:35,32,75,25,8,240,m,M,m,m,10,982.8,M,1016.3,m,25,NC
12/12/2021,1:55,32,77,26,9,240,m,M,m,m,10,982.8,M,1016.3,m,24,NC
12/12/2021,2:15,32,77,26,7,230,m,M,m,m,10,983.2,M,1016.6,m,25,NC
12/12/2021,2:35,32,77,26,9,240,m,M,m,m,10,983.5,M,1016.9,m,24,NC
12/12/2021,2:55,32,78,26,7,230,m,M,m,m,10,983.5,M,1016.9,m,25,NC
12/12/2021,3:15,32,78,26,9,230,m,M,m,m,10,983.8,M,1017.3,m,24,NC
12/12/2021,3:35,32,77,26,8,240,17,M,m,m,10,983.8,M,1017.3,m,25,NC
12/12/2021,3:55,32,77,26,10,230,16,M,m,m,10,984.2,M,1017.6,m,24,NC
12/12/2021,4:15,32,77,26,8,220,m,M,m,m,10,984.2,M,1017.6,m,25,NC
12/12/2021,4:35,32,77,26,6,220,m,M,m,m,10,984.2,M,1017.6,m,26,NC
12/12/2021,4:55,32,77,26,5,210,m,M,m,m,10,984.2,M,1017.6,m,27,NC
12/12/2021,5:15,31,78,26,5,220,m,M,m,m,10,984.2,M,1017.6,m,26,NC
12/12/2021,5:35,31,78,26,6,220,m,M,m,m,10,984.2,M,1017.6,m,25,NC
12/12/2021,5:55,31,80,26,5,220,m,M,m,m,10,984.2,M,1017.6,m,26,NC
12/12/2021,6:15,31,80,26,7,220,m,M,m,m,10,984.2,M,1017.6,m,24,NC
12/12/2021,6:35,31,76,25,7,220,m,M,m,m,10,984.2,M,1017.6,m,24,NC
12/12/2021,6:55,31,76,24,5,220,m,M,m,m,10,984.5,M,1017.9,m,26,NC
12/12/2021,7:15,31,75,24,5,210,m,M,m,m,10,984.5,M,1017.9,m,26,NC
12/12/2021,7:35,31,75,24,6,210,m,M,m,m,10,984.5,M,1017.9,m,25,NC
12/12/2021,7:55,31,75,24,5,220,m,M,m,m,10,984.8,M,1018.3,m,26,NC
12/12/2021,8:15,31,75,24,5,220,m,M,m,m,10,985.2,M,1018.6,m,26,NC
12/12/2021,8:35,32,73,24,6,220,m,M,m,m,10,985.2,M,1018.6,m,26,NC
12/12/2021,8:55,33,71,24,5,220,m,M,m,m,10,985.2,M,1018.6,m,28,NC
12/12/2021,9:15,33,69,25,6,220,m,M,m,m,10,985.2,M,1018.6,m,27,NC
12/12/2021,9:35,35,65,24,7,220,m,M,m,m,10,985.2,M,1018.6,m,29,NC
12/12/2021,9:55,36,62,24,9,220,16,M,m,m,10,985.5,M,1019,m,29,NC
12/12/2021,10:15,37,59,24,7,230,18,M,m,m,10,985.5,M,1019,m,32,NC
12/12/2021,10:35,38,56,24,8,220,18,M,m,m,10,985.8,M,1019.3,m,32,NC
12/12/2021,10:55,39,54,24,8,220,17,M,m,m,10,985.8,M,1019.3,m,33,NC
12/12/2021,11:15,40,52,24,10,220,20,M,m,m,10,985.8,M,1019.3,m,34,NC
12/12/2021,11:35,41,51,24,9,230,20,M,m,m,10,985.8,M,1019.3,m,35,NC
12/12/2021,11:55,42,48,24,13,230,21,M,m,m,10,985.8,M,1019.3,m,35,NC
12/12/2021,12:15,43,43,22,13,240,24,M,m,m,10,985.8,M,1019.3,m,36,NC
12/12/2021,12:35,43,44,23,9,230,18,M,m,m,10,985.5,M,1019,m,38,NC
12/12/2021,12:55,44,44,23,14,220,22,M,m,m,10,985.5,M,1019,m,37,NC
12/12/2021,13:15,44,45,24,11,210,16,M,m,m,10,985.2,M,1018.6,m,38,NC
12/12/2021,13:35,44,45,25,9,220,17,M,m,m,10,985.2,M,1018.6,m,39,NC
12/12/2021,13:55,45,43,24,6,220,17,M,m,m,10,984.8,M,1018.3,m,42,NC
12/12/2021,14:15,46,41,24,10,210,18,M,m,m,10,984.5,M,1017.9,m,41,NC
12/12/2021,14:35,46,40,23,11,220,18,M,m,m,10,984.2,M,1017.6,m,41,NC
12/12/2021,14:55,46,40,23,13,230,21,M,m,m,10,984.2,M,1017.6,m,40,NC
12/12/2021,15:15,46,40,23,9,220,23,M,m,m,10,984.5,M,1017.9,m,41,NC
12/12/2021,15:35,46,40,23,10,220,20,M,m,m,10,984.5,M,1017.9,m,41,NC
12/12/2021,15:55,46,40,23,13,230,18,M,m,m,10,984.5,M,1017.9,m,40,NC
12/12/2021,16:15,45,39,22,11,220,22,M,m,m,10,984.5,M,1017.9,m,39,NC
12/12/2021,17:15,42,47,24,8,210,m,M,m,m,10,984.5,M,1017.9,m,37,NC
12/12/2021,17:35,42,49,24,3,210,m,M,m,m,10,984.5,M,1017.9,m,NC,NC
12/12/2021,17:55,41,52,25,7,190,m,M,m,m,10,984.8,M,1018.3,m,36,NC
12/12/2021,18:35,41,51,25,6,210,m,M,m,m,10,985.2,M,1018.6,m,37,NC
12/12/2021,18:55,41,52,25,9,210,16,M,m,m,10,985.2,M,1018.6,m,35,NC
12/12/2021,19:15,41,52,25,9,210,17,M,m,m,10,985.2,M,1018.6,m,35,NC
12/12/2021,19:35,41,52,25,5,200,m,M,m,m,10,985.5,M,1019,m,38,NC
12/12/2021,19:55,40,54,25,8,210,18,M,m,m,10,985.5,M,1019,m,35,NC
12/12/2021,20:15,40,55,25,7,220,m,M,m,m,10,985.8,M,1019.3,m,35,NC
12/12/2021,20:35,41,53,25,10,230,16,M,m,m,10,985.8,M,1019.3,m,35,NC
12/12/2021,20:55,41,54,25,9,220,20,M,m,m,10,985.8,M,1019.3,m,35,NC
12/12/2021,21:15,41,52,25,13,220,20,M,m,m,10,985.8,M,1019.3,m,34,NC
12/12/2021,21:35,40,53,25,8,220,18,M,m,m,10,985.5,M,1019,m,35,NC
12/12/2021,21:55,40,54,25,9,220,m,M,m,m,10,985.5,M,1019,m,34,NC
12/12/2021,22:15,40,54,25,10,220,18,M,m,m,10,985.8,M,1019.3,m,34,NC
12/12/2021,22:35,40,56,25,9,210,m,M,m,m,10,985.8,M,1019.3,m,34,NC
12/12/2021,22:55,39,57,26,7,210,m,M,m,m,10,985.8,M,1019.3,m,34,NC
12/12/2021,23:15,39,58,26,5,210,m,M,m,m,10,986.1,M,1019.6,m,35,NC
12/12/2021,23:35,39,59,26,8,210,m,M,m,m,10,986.1,M,1019.6,m,33,NC
12/12/2021,23:55,40,57,26,8,240,m,M,m,m,10,986.5,M,1020,m,35,NC
12/13/2021,0:15,40,57,26,9,230,17,M,m,m,10,986.8,M,1020.3,m,34,NC
12/13/2021,0:35,39,59,26,10,220,20,M,m,m,10,986.8,M,1020.3,m,32,NC
12/13/2021,0:55,39,59,26,8,230,16,M,m,m,10,986.8,M,1020.3,m,33,NC
12/13/2021,1:15,39,59,26,9,220,21,M,m,m,10,986.8,M,1020.3,m,33,NC
12/13/2021,1:35,39,59,26,9,240,16,M,m,m,10,986.8,M,1020.3,m,33,NC
12/13/2021,1:55,39,60,26,10,230,18,M,m,m,10,987.1,M,1020.7,m,32,NC
12/13/2021,2:15,39,60,26,7,230,16,M,m,m,10,987.1,M,1020.7,m,34,NC
12/13/2021,2:35,38,62,26,6,220,m,M,m,m,10,986.8,M,1020.3,m,33,NC
12/13/2021,2:55,38,63,26,6,210,m,M,m,m,10,986.8,M,1020.3,m,33,NC
12/13/2021,3:15,38,61,26,8,220,m,M,m,m,10,987.1,M,1020.7,m,32,NC
12/13/2021,3:35,38,62,26,7,220,m,M,m,m,10,986.8,M,1020.3,m,33,NC
12/13/2021,3:55,38,62,26,7,210,m,M,m,m,10,986.8,M,1020.3,m,33,NC
12/13/2021,4:15,37,62,26,9,230,m,M,m,m,10,987.1,M,1020.7,m,30,NC
12/13/2021,4:35,37,65,26,5,210,m,M,m,m,10,986.8,M,1020.3,m,33,NC
12/13/2021,4:55,37,65,26,6,210,m,M,m,m,10,986.5,M,1020,m,32,NC
12/13/2021,5:15,37,65,26,7,220,m,M,m,m,10,986.5,M,1020,m,32,NC
12/13/2021,5:35,36,65,26,6,210,m,M,m,m,10,986.5,M,1020,m,31,NC
12/13/2021,5:55,36,66,26,7,220,m,M,m,m,10,986.5,M,1020,m,30,NC
12/13/2021,6:15,36,66,26,6,220,m,M,m,m,10,986.5,M,1020,m,31,NC
12/13/2021,6:35,36,67,26,5,220,m,M,m,m,10,986.8,M,1020.3,m,32,NC
12/13/2021,6:55,36,67,26,6,220,m,M,m,m,10,986.8,M,1020.3,m,31,NC
12/13/2021,7:15,36,67,26,8,220,m,M,m,m,10,986.8,M,1020.3,m,30,NC
12/13/2021,7:35,36,68,27,7,220,m,M,m,m,10,986.8,M,1020.3,m,30,NC
12/13/2021,7:55,36,68,27,8,220,m,M,m,m,10,986.8,M,1020.3,m,30,NC
12/13/2021,8:15,36,67,26,9,220,m,M,m,m,10,986.8,M,1020.3,m,29,NC
12/13/2021,8:35,36,67,27,10,230,21,M,m,m,10,987.1,M,1020.7,m,29,NC
12/13/2021,8:55,37,66,27,7,230,m,M,m,m,10,987.1,M,1020.7,m,32,NC
12/13/2021,9:15,38,64,27,9,230,m,M,m,m,10,987.1,M,1020.7,m,32,NC
12/13/2021,9:35,39,62,27,7,230,m,M,m,m,10,987.1,M,1020.7,m,34,NC
12/13/2021,9:55,39,61,27,6,230,m,M,m,m,10,987.1,M,1020.7,m,35,NC
12/13/2021,10:15,40,59,28,9,220,m,M,m,m,10,987.5,M,1021,m,34,NC
12/13/2021,10:55,42,55,28,8,230,m,M,m,m,10,987.8,M,1021.3,m,37,NC
12/13/2021,12:15,45,49,28,8,240,17,M,m,m,10,987.1,M,1020.7,m,41,NC
12/13/2021,12:35,46,49,28,7,250,17,M,m,m,10,987.1,M,1020.7,m,42,NC
12/13/2021,12:55,46,48,28,11,240,18,M,m,m,10,987.1,M,1020.7,m,41,NC
12/13/2021,13:15,47,48,29,8,240,m,M,m,m,10,987.1,M,1020.7,m,43,NC
12/13/2021,13:55,48,46,28,8,240,16,M,m,m,10,987.5,M,1021,m,44,NC
12/13/2021,14:15,48,47,29,9,230,m,M,m,m,10,987.5,M,1021,m,44,NC
12/13/2021,14:35,48,47,29,11,270,m,M,m,m,10,987.5,M,1021,m,43,NC
12/13/2021,14:55,48,47,29,9,270,m,M,m,m,10,987.8,M,1021.3,m,44,NC
12/13/2021,15:15,48,47,29,8,240,m,M,m,m,10,988.1,M,1021.7,m,44,NC
12/13/2021,15:35,48,48,29,8,220,m,M,m,m,10,988.1,M,1021.7,m,44,NC
12/13/2021,15:55,47,49,29,8,240,m,M,m,m,10,988.5,M,1022,m,43,NC
12/13/2021,16:15,46,52,30,5,230,m,M,m,m,10,988.5,M,1022,m,44,NC
12/13/2021,16:35,45,54,30,3,210,m,M,m,m,10,989.1,M,1022.7,m,NC,NC
12/13/2021,16:55,44,57,30,5,220,m,M,m,m,10,989.4,M,1023,m,41,NC
12/13/2021,17:15,43,60,30,5,230,m,M,m,m,10,989.8,M,1023.4,m,40,NC
12/13/2021,17:35,42,62,30,0,0,m,M,m,m,10,990.1,M,1023.7,m,NC,NC
12/13/2021,17:55,41,64,30,0,0,m,M,m,m,10,990.4,M,1024,m,NC,NC
12/13/2021,18:15,40,66,30,0,0,m,M,m,m,10,990.4,M,1024,m,NC,NC
12/13/2021,18:35,39,70,30,0,0,m,M,m,m,10,990.8,M,1024.4,m,NC,NC
12/13/2021,18:55,38,71,30,0,0,m,M,m,m,10,991.1,M,1024.7,m,NC,NC
12/13/2021,19:15,37,74,30,0,0,m,M,m,m,10,991.1,M,1024.7,m,NC,NC
12/13/2021,19:35,38,70,30,0,0,m,M,m,m,10,991.7,M,1025.4,m,NC,NC
12/13/2021,19:55,37,74,29,0,0,m,M,m,m,10,991.7,M,1025.4,m,NC,NC
12/13/2021,20:15,38,72,29,0,0,m,M,m,m,10,992.4,M,1026.1,m,NC,NC
12/13/2021,20:35,37,72,29,0,0,m,M,m,m,10,992.7,M,1026.4,m,NC,NC
12/13/2021,20:55,36,77,29,0,0,m,M,m,m,10,992.7,M,1026.4,m,NC,NC
12/13/2021,21:15,35,78,29,0,0,m,M,m,m,10,993.1,M,1026.8,m,NC,NC
12/13/2021,21:35,34,81,29,0,0,m,M,m,m,10,993.4,M,1027.1,m,NC,NC
12/13/2021,21:55,33,83,29,0,0,m,M,m,m,10,993.7,M,1027.4,m,NC,NC
12/13/2021,22:15,32,86,28,0,0,m,M,m,m,10,994.1,M,1027.8,m,NC,NC
12/13/2021,22:35,32,87,29,0,0,m,M,m,m,10,993.7,M,1027.4,m,NC,NC
12/13/2021,22:55,31,89,28,0,0,m,M,m,m,10,994.1,M,1027.8,m,NC,NC
12/13/2021,23:15,30,93,29,0,0,m,M,m,m,10,994.1,M,1027.8,m,NC,NC
12/13/2021,23:35,30,93,29,0,0,m,M,m,m,10,994.4,M,1028.1,m,NC,NC
12/13/2021,23:55,31,92,29,0,0,m,M,m,m,10,994.4,M,1028.1,m,NC,NC
12/14/2021,0:15,30,92,28,3,150,m,M,m,m,10,994.7,M,1028.4,m,NC,NC
12/14/2021,0:35,28,92,26,0,0,m,M,m,m,10,994.7,M,1028.4,m,NC,NC
12/14/2021,0:55,28,93,27,0,0,m,M,m,m,10,994.7,M,1028.4,m,NC,NC
12/14/2021,1:15,29,94,28,3,120,m,M,m,m,10,994.7,M,1028.4,m,NC,NC
12/14/2021,1:35,29,95,28,0,0,m,M,m,m,10,995,M,1028.8,m,NC,NC
12/14/2021,1:55,28,94,26,0,0,m,M,m,m,10,995,M,1028.8,m,NC,NC
12/14/2021,2:15,28,94,27,0,0,m,M,m,m,7,995,M,1028.8,m,NC,NC
12/14/2021,2:35,28,95,27,0,0,m,M,m,m,10,995.4,M,1029.1,m,NC,NC
12/14/2021,2:55,28,95,27,0,0,m,M,m,m,7,995.7,M,1029.5,m,NC,NC
12/14/2021,3:15,28,95,27,0,0,m,M,m,m,10,996,M,1029.8,m,NC,NC
12/14/2021,3:35,28,95,27,5,150,m,M,m,m,10,996,M,1029.8,m,22,NC
12/14/2021,3:55,28,94,26,0,0,m,M,m,m,7,996.4,M,1030.1,m,NC,NC
12/14/2021,4:15,28,94,27,0,0,m,M,m,m,10,996.4,M,1030.1,m,NC,NC
12/14/2021,4:35,27,95,26,0,0,m,M,m,m,7,996.7,M,1030.5,m,NC,NC
12/14/2021,4:55,27,94,26,0,0,m,M,m,m,10,996.7,M,1030.5,m,NC,NC
12/14/2021,5:15,27,95,26,0,0,m,M,m,m,7,997,M,1030.8,m,NC,NC
12/14/2021,5:35,27,94,26,0,0,m,M,m,m,10,997,M,1030.8,m,NC,NC
12/14/2021,5:55,25,95,24,0,0,m,M,m,m,7,997.4,M,1031.2,m,NC,NC
12/14/2021,6:15,26,95,25,0,0,m,M,m,m,7,997.4,M,1031.2,m,NC,NC
12/14/2021,6:35,26,94,25,0,0,m,M,m,m,7,997.7,M,1031.5,m,NC,NC
12/14/2021,6:55,27,94,25,0,0,m,M,m,m,7,998,M,1031.8,m,NC,NC
12/14/2021,7:15,26,95,25,0,0,m,M,m,m,5,998,M,1031.8,m,NC,NC
12/14/2021,7:35,26,94,25,0,0,m,M,m,m,5,998,M,1031.8,m,NC,NC
12/14/2021,7:55,25,94,24,0,0,m,M,m,m,5,998,M,1031.8,m,NC,NC
12/14/2021,8:15,27,94,25,5,80,m,M,m,m,5,998,M,1031.8,m,21,NC
12/14/2021,8:35,31,95,29,3,80,m,M,m,m,3,998,M,1031.8,m,NC,NC
12/14/2021,8:55,32,95,31,6,90,m,M,m,m,5,997.7,M,1031.5,m,26,NC
12/14/2021,9:15,33,93,32,6,90,m,M,m,m,7,997.7,M,1031.5,m,27,NC
12/14/2021,9:35,35,89,32,7,100,m,M,m,m,7,997.7,M,1031.5,m,29,NC
12/14/2021,9:55,36,87,33,7,110,m,300,m,m,10,997.7,M,1031.5,m,30,NC
12/14/2021,10:15,38,83,33,8,100,m,M,m,m,10,997.7,M,1031.5,m,32,NC
12/14/2021,10:35,39,77,33,10,110,m,M,m,m,10,997.7,M,1031.5,m,32,NC
12/14/2021,10:55,41,73,33,10,100,18,M,m,m,10,997.7,M,1031.5,m,35,NC
12/14/2021,11:15,42,71,34,10,110,m,M,m,m,10,997.7,M,1031.5,m,36,NC
12/14/2021,11:35,43,68,33,13,130,18,M,m,m,10,997.7,M,1031.5,m,36,NC
12/14/2021,11:55,43,70,35,11,130,18,M,m,m,10,997.4,M,1031.2,m,37,NC
12/14/2021,12:15,45,67,35,8,130,m,M,m,m,10,997,M,1030.8,m,41,NC
12/14/2021,12:35,46,66,35,8,150,m,M,m,m,10,996.7,M,1030.5,m,42,NC
12/14/2021,12:55,46,63,35,7,130,m,M,m,m,10,996.4,M,1030.1,m,42,NC
12/14/2021,13:15,46,61,34,10,130,16,M,m,m,10,996,M,1029.8,m,41,NC
12/14/2021,13:35,47,61,34,9,130,16,M,m,m,10,996,M,1029.8,m,43,NC
12/14/2021,13:55,47,60,34,15,140,20,M,m,m,10,996,M,1029.8,m,41,NC
12/14/2021,14:15,47,59,34,13,130,18,M,m,m,10,995.7,M,1029.5,m,41,NC
12/14/2021,14:35,47,60,34,8,140,m,M,m,m,10,995.7,M,1029.5,m,43,NC
12/14/2021,14:55,47,62,35,9,140,m,M,m,m,10,995.4,M,1029.1,m,43,NC
12/14/2021,15:15,47,60,34,8,140,16,M,m,m,10,995.4,M,1029.1,m,43,NC
